Purple Book Monthly Historical Data Changes Report - October 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Newly Approved Products (N)  / Products Added in Current Release (R) / Updated Products (U),,,,,,,,,,,,,,,,,,,,,,,,
,"Allermed Laboratories, Inc.",102216,N/A,"Pollens - Grasses, Fescue, Meadow Festuca elatior",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,008,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,002,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,003,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,004,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,005,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,006,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,007,CBER,,,,,
,"Allermed Laboratories, Inc.",102217,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,008,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,002,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,003,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,004,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,005,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,006,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,007,CBER,,,,,
,"Allermed Laboratories, Inc.",102218,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,008,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,002,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,003,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,004,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"100,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,005,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"100,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,006,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,007,CBER,,,,,
,"Allermed Laboratories, Inc.",102219,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"100,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,008,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"10,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"10,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,002,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"10,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,003,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,004,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Intradermal,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,005,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,006,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Subcutaneous,Dropper Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,007,CBER,,,,,
,"Allermed Laboratories, Inc.",102220,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 12, 1974", ,,0,Original,0467,008,CBER,,,,,
,"Allermed Laboratories, Inc.",102221,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"10,000BAU/ML",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",102221,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,002,CBER,,,,,
,"Allermed Laboratories, Inc.",102221,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"100,000BAU/ML ",Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,003,CBER,,,,,
,"Allermed Laboratories, Inc.",102221,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"June 14, 1930", ,,0,Original,0467,004,CBER,,,,,
,CSL Behring AG,102366,Alburx,Albumin (Human),351(a),25G/100mL,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 23, 1976", ,,0,Original,1766,001,CBER,,,,,
,CSL Behring AG,102366,Alburx,Albumin (Human),351(a),25G/500ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 23, 1976", ,,0,Original,1766,002,CBER,,,,,
,CSL Behring AG,102366,Alburx,Albumin (Human),351(a),12.5G/50ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 23, 1976", ,,0,Original,1766,003,CBER,,,,,
,CSL Behring AG,102366,Alburx,Albumin (Human),351(a),12.5G/250ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 23, 1976", ,,0,Original,1766,004,CBER,,,,,
,CSL Behring AG,102367,"Carimune, Carimune Nf, Panglobulin, Sandoglobulin",Immune Globulin Intravenous (Human),351(a),6G,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"July 27, 2000", ,,1055,Supplement,1766,001,CBER,,,,,
,CSL Behring AG,102367,"Carimune, Carimune Nf, Panglobulin, Sandoglobulin",Immune Globulin Intravenous (Human),351(a),12G,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"July 27, 2000", ,,1055,Supplement,1766,002,CBER,,,,,
,CSL Behring AG,102367,"Carimune, Carimune Nf, Panglobulin, Sandoglobulin",Immune Globulin Intravenous (Human),351(a),3G,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"July 27, 2000", ,,1055,Supplement,1766,003,CBER,,,,,
,Grifols Biologicals LLC,102475,Alphanate,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,001,CBER,,,,,"January 31, 2014"
,Grifols Biologicals LLC,102475,Alphanate,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,002,CBER,,,,,"January 31, 2014"
,Grifols Biologicals LLC,102475,Alphanate,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,003,CBER,,,,,"January 31, 2014"
,Grifols Biologicals LLC,102475,Alphanate,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,004,CBER,,,,,"January 31, 2014"
,Grifols Biologicals LLC,102475,Alphanate,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"June 26, 2014", ,,5400,Supplement,1694,005,CBER,,,,,"January 31, 2014"
,Grifols Biologicals LLC,102476,"Profilnine, Profilnine Hp, Profilnine Ht, Profilnine Sd",Factor IX Complex,351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 20, 1981", ,,0,Original,1694,001,CBER,,,,,
,Grifols Biologicals LLC,102476,"Profilnine, Profilnine Hp, Profilnine Ht, Profilnine Sd",Factor IX Complex,351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 20, 1981", ,,0,Original,1694,002,CBER,,,,,
,Grifols Biologicals LLC,102476,"Profilnine, Profilnine Hp, Profilnine Ht, Profilnine Sd",Factor IX Complex,351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"July 20, 1981", ,,0,Original,1694,003,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),10G/50ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,001,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),20G/100ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,002,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),25G/100ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,003,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),2.5G/50ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,004,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),12.5G/50ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,005,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),5G/20ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,006,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),12.5ML/250ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,007,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),25G/500ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 15, 1978", ,,0,Original,1694,008,CBER,,,,,
,Grifols Biologicals LLC,102478,Albutein,Albumin (Human),351(a),5G/100ML,Injection,Intravenous,Bag,Rx,Licensed,"November 29, 2022",,,5570,Supplement,1694,009,CBER,,,,,
,Merck Teknika LLC,102821,Tice Bcg,BCG Live,351(a),100-800 MIL CFU,For Injection,Intravesical,Single-Dose Vial,Rx,Licensed,"June 21, 1989", ,,0,Original,1747,001,CBER,,,,,
,"GenTrac, Inc.",102865,"Thrombin-Jmi, Thrombocoll","Thrombin, Topical (Bovine)",351(a),"20,000IU",Powder,Topical,Vial,Rx,Licensed,"February 03, 1986", ,,0,Original,0977,001,CBER,,,,,
,"GenTrac, Inc.",102865,"Thrombin-Jmi, Thrombocoll","Thrombin, Topical (Bovine)",351(a),"5,000IU",Powder,Topical,Vial,Rx,Licensed,"February 10, 2011", ,,5387,Supplement,0977,002,CBER,,,,,
,Merck Teknika LLC,103050,N/A,BCG Vaccine,351(a),100-800 MIL CFU,For Injection,Percutaneous,Single-Dose Vial,Rx,Licensed,"June 21, 1989", ,,0,Original,1747,001,CBER,,,,,
,"ALK-Abello, Inc.",103051,N/A,"Pollens - Grasses, Bermuda Grass Cynodon dactylon",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1958", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103051,N/A,"Pollens - Grasses, Bermuda Grass Cynodon dactylon",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1958", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103052,N/A,"Pollens - Grasses, Bluegrass, Kentucky (June) Poa pratensis",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103052,N/A,"Pollens - Grasses, Bluegrass, Kentucky (June) Poa pratensis",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103052,N/A,"Pollens - Grasses, Bluegrass, Kentucky (June) Poa pratensis",351(a),"100,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,003,CBER,,,,,
,"ALK-Abello, Inc.",103052,N/A,"Pollens - Grasses, Bluegrass, Kentucky (June) Poa pratensis",351(a),"100,000BAU/ML ",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,004,CBER,,,,,
,"ALK-Abello, Inc.",103053,N/A,"Pollens - Grasses, Fescue, Meadow Festuca elatior",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103053,N/A,"Pollens - Grasses, Fescue, Meadow Festuca elatior",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103053,N/A,"Pollens - Grasses, Fescue, Meadow Festuca elatior",351(a),"100,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,003,CBER,,,,,
,"ALK-Abello, Inc.",103053,N/A,"Pollens - Grasses, Fescue, Meadow Festuca elatior",351(a),"100,000BAU/ML ",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,004,CBER,,,,,
,"ALK-Abello, Inc.",103054,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103054,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103054,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,003,CBER,,,,,
,"ALK-Abello, Inc.",103054,N/A,"Pollens - Grasses, Orchard Grass Dactylis glomerata",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,004,CBER,,,,,
,"ALK-Abello, Inc.",103055,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103055,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103055,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,003,CBER,,,,,
,"ALK-Abello, Inc.",103055,N/A,"Pollens - Grasses, Redtop Agrostis alba",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,004,CBER,,,,,
,"ALK-Abello, Inc.",103056,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103056,N/A,"Pollens - Grasses, Ryegrass, Perennial Lolium perenne",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103057,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103057,N/A,"Pollens - Grasses, Sweet Vernal Grass Anthoxanthum odoratum",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103058,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103058,N/A,"Pollens - Grasses, Timothy Phleum pratense",351(a),"100,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103059,N/A,"Pollens - Weeds and Garden Plants, Ragweed, Short Ambrosia artemisiifolia",351(a),1:20W/V,Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103059,N/A,"Pollens - Weeds and Garden Plants, Ragweed, Short Ambrosia artemisiifolia",351(a),1:20W/V,Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103060,N/A,"Insects (Whole Body), Mite Dermatophagoides farinae",351(a),"10,000BAU/ML",Injection,Percutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103060,N/A,"Insects (Whole Body), Mite Dermatophagoides farinae",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,"ALK-Abello, Inc.",103061,N/A,"Animal Allergens, Standardized Cat Pelt",351(a),"10,000BAU/ML",Injection,Percutaneous,Dropper Vial,Rx,Voluntarily Revoked,"September 29, 1950", ,,0,Original,1256,001,CBER,,,,,
,"ALK-Abello, Inc.",103061,N/A,"Animal Allergens, Standardized Cat Pelt",351(a),"10,000BAU/ML",Injection,Subcutaneous,Multi-Dose Vial,Rx,Voluntarily Revoked,"September 29, 1950", ,,0,Original,1256,002,CBER,,,,,
,Baxalta US Inc.,103112,Proplex-T; Bebulin,Factor IX Complex,351(a),200-1200U/20ML,For Injection,Intravenous,Vial,Rx,Voluntarily Revoked,"August 21, 1970", , ,0,Original,2020,001,CBER,,,,,
,"Allermed Laboratories, Inc.",103113,N/A,"Pollens - Weeds and Garden Plants, Ragweed, Short Ambrosia artemisiifolia",351(a),1:10W/V,Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,"March 13, 1974", ,,0,Original,0467,001,CBER,,,,,
,"Allermed Laboratories, Inc.",103113,N/A,"Pollens - Weeds and Garden Plants, Ragweed, Short Ambrosia artemisiifolia",351(a),1:10W/V,Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,"March 13, 1974", ,,0,Original,0467,002,CBER,,,,,
,Bavarian Nordic A/S,103123,Vivotif,Typhoid Vaccine Live Oral Ty21a,351(a),2-6.8 BIL. CFU,Capsule,Oral,Blister Pack,Rx,Licensed,"December 15, 1989", ,,0,Original,2096,001,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),0.5G,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"February 18, 1986", ,,0,Original,1898,001,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),1000MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"February 18, 1986", ,,0,Original,1898,002,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),2500MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"February 18, 1986", ,,0,Original,1898,003,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),500MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"February 18, 1986", ,,0,Original,1898,004,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),5000MG,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"February 18, 1986", ,,0,Original,1898,005,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),10G,For Injection,Intravenous,Single-Use Bottle,Rx,Licensed,"July 27, 2000", ,,1064,Supplement,1898,006,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),2.5G,For Injection,Intravenous,Single-Use Bottle,Disc,Licensed,"July 27, 2000", ,,1064,Supplement,1898,007,CBER,,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",103133,"Gammagard, Gammagard S/D, Iveegam",Immune Globulin Intravenous (Human),351(a),5.0G,For Injection,Intravenous,Single-Use Bottle,Rx,Licensed,"July 27, 2000", ,,1064,Supplement,1898,008,CBER,,,,,
,Wellcome Foundation Limited Wellcome Research Laboratories,103141,Digibind,Digoxin Immune Fab (Ovine),351(a),38MG,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"April 22, 1986", ,,0,Original,0129,001,CBER,,,,,"April 22, 1993"
,Sanofi Pasteur Limited,103171,Tenivac,Tetanus and Diphtheria Toxoids Adsorbed,351(a),"5LF,2LF/.5ML",Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,"November 03, 2003",,,0,Original,1726,001,CBER,,,,,
,Sanofi Pasteur Limited,103171,Tenivac,Tetanus and Diphtheria Toxoids Adsorbed,351(a),"5LF,2LF/.5ML",Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,"November 03, 2003", ,,0,Original,1726,002,CBER,,,,,
